docdb_family_id,earliest_year,office,bloc,family_size,similarity,ai_score,found_by_query,band,era,g06n,cluster,neuro,ml
47259860,2012,WO,WO,1,0.7422,0.0,cross:retinal prosthesis|chronic pain,D,2010s,0,,,
6454758,1992,DE,EP,1,0.7422,0.0,cross:MEG|sleep staging,D,pre2010,0,,0,0
52285579,2013,UA,OTHER,1,0.7422,0.666,cross:MEG|sleep staging,D,2010s,0,,2,0
56399593,2016,CN,CN,1,0.7422,0.0,cross:MEG|sleep staging,D,2010s,0,,2,0
58333718,2016,CN,CN,1,0.7422,0.0,cross:MEG|sleep staging,D,2010s,0,,,
64793583,2018,CN,CN,1,0.7422,0.0,cross:MEG|sleep staging,D,2010s,0,,2,0
68946348,2018,CN,CN,1,0.7422,0.0,cross:MEG|sleep staging,D,2010s,0,,,
76545961,2020,US,US,1,0.7422,0.0,cross:MEG|sleep staging,D,2020+,1,,,
86123998,2023,CN,CN,1,0.7422,0.0,cross:MEG|sleep staging,D,2020+,0,,0,0
90715640,2023,KR,KR,1,0.7422,0.0,cross:in-ear EEG|sleep staging,D,2020+,0,,0,0
39745137,2007,DE,EP,2,0.7422,0.6934,cross:peripheral nerve stimulation|sleep staging,D,pre2010,0,,2,0
95544060,2025,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|sleep staging,D,2020+,0,,,
46400494,2012,CN,CN,1,0.7422,0.0,cross:in-ear EEG|sleep staging,D,2010s,0,,0,0
65505544,2017,CN,CN,1,0.7422,0.0,cross:in-ear EEG|sleep staging,D,2010s,0,,,
86178275,2023,CN,CN,1,0.7422,0.0,cross:fMRI|sleep staging,D,2020+,0,,,
95068460,2024,US,US,1,0.7422,0.0,cross:vagus nerve|sleep staging,D,2020+,0,,,
45025507,2010,TW,OTHER,1,0.7422,0.0,cross:in-ear EEG|sleep staging,D,2010s,0,,2,0
71847859,2019,CN,CN,1,0.7422,0.6875,cross:peripheral nerve recording|sleep staging,D,2010s,0,,2,0
50698671,2014,CN,CN,1,0.7422,0.0,cross:peripheral nerve stimulation|sleep staging,D,2010s,0,,,
65843671,2018,CN,CN,1,0.7422,0.0,cross:dry electrode headset|sleep staging,D,2010s,0,,,
34393457,2003,US,US,4,0.7422,0.0,cross:MEG|anaesthesia depth,D,pre2010,0,,,
45371854,2011,WO,WO,2,0.7422,0.6758,cross:MEG|anaesthesia depth,D,2010s,0,,0,0
89218292,2022,CN,CN,1,0.7422,0.6836,cross:MEG|hearing restoration,D,2020+,0,,0,0
89273368,2023,CN,CN,1,0.7422,0.6973,cross:transcranial magnetic|anaesthesia depth,D,2020+,0,,2,0
23468105,1973,US,US,2,0.7422,0.707,cross:MEG|attention monitoring,D,pre2010,0,,,
46468655,2012,CN,CN,1,0.7422,0.0,cross:peripheral nerve recording|epilepsy,D,2010s,0,,2,0
6001595,1977,DE,EP,1,0.7422,0.6875,cross:MEG|hearing restoration,D,pre2010,0,,,
10580809,1985,GB,EP,1,0.7422,0.0,cross:MEG|attention monitoring,D,pre2010,0,,,
17829448,1987,JP,JP,1,0.7422,0.0,cross:MEG|neurorehabilitation,D,pre2010,0,,2,0
28793424,2000,US,US,1,0.7422,0.0,cross:MEG|neurorehabilitation,D,pre2010,0,,,
34627538,,ES,OTHER,1,0.7422,0.6738,cross:MEG|neurorehabilitation,D,unknown,0,,,
55754627,2014,US,US,2,0.7422,0.0,cross:MEG|neurorehabilitation,D,2010s,0,,,
59497686,2017,US,US,1,0.7422,0.6992,cross:MEG|neurorehabilitation,D,2010s,0,,2,0
63448887,2018,US,US,2,0.7422,0.6875,cross:MEG|neurorehabilitation,D,2010s,0,,,
66142337,2017,CN,CN,1,0.7422,0.0,cross:MEG|neurorehabilitation,D,2010s,0,,0,0
75566018,2020,CN,CN,1,0.7422,0.6758,cross:MEG|neurorehabilitation,D,2020+,0,,2,0
91601246,2022,CN,CN,1,0.7422,0.6797,cross:MEG|neurorehabilitation,D,2020+,0,,,
95437580,2025,CN,CN,1,0.7422,0.6953,cross:MEG|neurorehabilitation,D,2020+,1,,2,0
90885252,2022,KR,KR,1,0.7422,0.0,cross:dry electrode headset|epilepsy,D,2020+,0,,2,0
14432145,1975,JP,JP,1,0.7422,0.6875,cross:retinal prosthesis|speech communication,D,pre2010,0,,,
22855966,1988,US,US,2,0.7422,0.6758,cross:MEG|attention monitoring,D,pre2010,0,,2,1
23043313,1972,US,US,1,0.7422,0.6914,cross:MEG|attention monitoring,D,pre2010,0,,,
27446098,1974,US,US,1,0.7422,0.6836,cross:MEG|attention monitoring,D,pre2010,0,,,
35466774,2004,JP,JP,1,0.7422,0.0,cross:MEG|attention monitoring,D,pre2010,0,,2,0
49113525,2013,US,US,1,0.7422,0.0,cross:MEG|attention monitoring,D,2010s,0,,,
53493864,2014,US,US,6,0.7422,0.6875,cross:MEG|attention monitoring,D,2010s,0,,,
63681189,2017,JP,JP,1,0.7422,0.6855,cross:MEG|attention monitoring,D,2010s,0,,2,0
72941797,2020,US,US,2,0.7422,0.0,cross:MEG|attention monitoring,D,2020+,0,,,
60163300,2016,DE,EP,2,0.7422,0.6816,cross:fMRI|attention monitoring,D,2010s,0,,,
13087321,1975,JP,JP,1,0.7422,0.6738,cross:optogenetic|attention monitoring,D,pre2010,0,,,
52476055,2014,KR,KR,1,0.7422,0.6895,cross:transcranial current|parkinson,D,2010s,0,,2,0
56713973,2015,KR,KR,1,0.7422,0.6875,cross:focused ultrasound|attention monitoring,D,2010s,0,,2,0
86648819,2022,CN,CN,1,0.7422,0.0,cross:dry electrode headset|epilepsy,D,2020+,0,,2,0
11658076,1997,JP,JP,1,0.7422,0.0,cross:vagus nerve|epilepsy,D,pre2010,0,,,
3533246,1994,AT,OTHER,4,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
5031343,1994,CN,CN,1,0.7422,0.6758,cross:MEG|hearing restoration,D,pre2010,0,,,
7759201,1995,DE,EP,6,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
7791103,1997,EP,EP,3,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
10604999,1986,GB,EP,5,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
11645069,1977,JP,JP,1,0.7422,0.6836,cross:MEG|hearing restoration,D,pre2010,0,,,
12791064,1976,JP,JP,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
13147191,1977,JP,JP,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
13887343,1977,JP,JP,1,0.7422,0.6797,cross:MEG|hearing restoration,D,pre2010,0,,,
14037747,1977,JP,JP,1,0.7422,0.6992,cross:MEG|hearing restoration,D,pre2010,0,,,
14490642,1977,JP,JP,1,0.7422,0.6758,cross:MEG|hearing restoration,D,pre2010,0,,,
14965564,1975,JP,JP,1,0.7422,0.7031,cross:MEG|hearing restoration,D,pre2010,0,,,
15586948,1976,JP,JP,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
16420832,1981,JP,JP,1,0.7422,0.6758,cross:MEG|hearing restoration,D,pre2010,0,,,
17163728,1998,JP,JP,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
18678248,2000,JP,JP,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
24171282,2000,US,US,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
24644528,2000,US,US,6,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
25349978,1997,US,US,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
26394212,1991,JP,JP,1,0.7422,0.6797,cross:MEG|hearing restoration,D,pre2010,0,,,
27313800,1992,US,US,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
37059464,2005,RU,OTHER,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
37432045,2005,US,US,11,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
37587373,2004,TW,OTHER,1,0.7422,0.0,cross:MEG|hearing restoration,D,pre2010,0,,,
41118330,2008,US,US,1,0.7422,0.7305,cross:MEG|hearing restoration,D,pre2010,0,,2,0
43524935,2009,DE,EP,2,0.7422,0.6797,cross:MEG|hearing restoration,D,pre2010,0,,,
46334436,2012,CN,CN,2,0.7422,0.6914,cross:MEG|hearing restoration,D,2010s,0,,,
48086417,2012,US,US,3,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
49211191,2013,US,US,1,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
49922427,2013,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
52648933,2014,DE,EP,5,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
53298281,2016,EP,EP,4,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
54932051,2014,US,US,3,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
58289862,2016,US,US,2,0.7422,0.7031,cross:MEG|hearing restoration,D,2010s,0,,,
58382382,2016,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
59538589,2017,CN,CN,1,0.7422,0.6953,cross:MEG|hearing restoration,D,2010s,0,,2,1
64565427,2018,KR,KR,2,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,,
65760701,2017,KR,KR,1,0.7422,0.6836,cross:MEG|hearing restoration,D,2010s,0,,,
66462093,2018,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,2,0
66625933,2018,US,US,2,0.7422,0.6797,cross:MEG|hearing restoration,D,2010s,0,,,
68806632,2019,DE,EP,6,0.7422,0.6758,cross:MEG|hearing restoration,D,2010s,0,,,
73787115,2020,KR,KR,1,0.7422,0.0,cross:MEG|hearing restoration,D,2020+,0,,,
80680175,2021,TW,OTHER,1,0.7422,0.6875,cross:MEG|hearing restoration,D,2020+,0,,,
82667909,2022,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2020+,0,,2,0
83118845,2022,CN,CN,1,0.7422,0.6797,cross:MEG|hearing restoration,D,2020+,0,,2,0
83666413,2021,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2020+,0,,2,0
83978666,2022,GB,EP,6,0.7422,0.0,cross:MEG|hearing restoration,D,2020+,0,,,
84977089,2022,US,US,1,0.7422,0.7227,cross:MEG|hearing restoration,D,2020+,0,,,
84990647,2022,CN,CN,1,0.7422,0.6953,cross:MEG|hearing restoration,D,2020+,1,,2,1
94481488,2023,JP,JP,2,0.7422,0.0,cross:MEG|hearing restoration,D,2020+,0,,0,0
94893816,2024,CN,CN,1,0.7422,0.6914,cross:MEG|hearing restoration,D,2020+,0,,2,0
95077517,2024,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2020+,0,,,
47274209,2011,JP,JP,1,0.7422,0.6797,cross:dry electrode headset|hearing restoration,D,2010s,0,,2,1
51267220,2008,US,US,1,0.7422,0.6777,cross:focused ultrasound|hearing restoration,D,pre2010,0,,,
52282481,2014,DK,OTHER,2,0.7422,0.0,cross:dry electrode headset|hearing restoration,D,2010s,0,,,
43412682,2010,US,US,1,0.7422,0.6699,cross:cochlear implant|speech communication,D,2010s,0,,,
85156358,2022,US,US,2,0.7422,0.6934,cross:fMRI|neurorehabilitation,D,2020+,0,,0,0
44799285,2011,US,US,2,0.7422,0.0,cross:deep brain stimulation|motor restoration,D,2010s,0,,0,0
89940917,2024,WO,WO,1,0.7422,0.0,cross:optogenetic|motor restoration,D,2020+,0,,,
50685434,2013,WO,WO,2,0.7422,0.7031,cross:optogenetic|sleep staging,D,2010s,0,,,
72847384,2019,KR,KR,2,0.7422,0.0,cross:retinal prosthesis|motor restoration,D,2010s,0,,2,0
78422666,2021,CN,CN,1,0.7422,0.0,cross:peripheral nerve recording|neurorehabilitation,D,2020+,0,,,
83951787,2022,CN,CN,1,0.7422,0.0,cross:deep brain stimulation|motor restoration,D,2020+,0,,,
90514766,2023,CN,CN,1,0.7422,0.0,cross:implanted neural probe|epilepsy,D,2020+,0,,2,0
95367173,2025,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|motor restoration,D,2020+,0,,,
41011181,2008,DE,EP,1,0.7422,0.6973,cross:fMRI|speech communication,D,pre2010,0,,,
64808421,2018,CN,CN,1,0.7422,0.7285,cross:fMRI|speech communication,D,2010s,0,,2,1
91637288,2024,CN,CN,1,0.7422,0.7246,cross:transcranial current|speech communication,D,2020+,1,,2,1
56798372,2015,US,US,1,0.7422,0.707,cross:retinal prosthesis|speech communication,D,2010s,0,,,
46796874,2011,US,US,1,0.7422,0.7188,cross:retinal prosthesis|speech communication,D,2010s,0,,,
52132518,2014,US,US,2,0.7422,0.7227,cross:retinal prosthesis|speech communication,D,2010s,0,,,
14044163,1975,JP,JP,1,0.7422,0.7012,cross:transcranial current|speech communication,D,pre2010,0,,,
46046582,2011,US,US,1,0.7422,0.6777,cross:fMRI|hearing restoration,D,2010s,0,,,
46931945,2012,WO,WO,2,0.7422,0.6895,cross:fNIRS|speech communication,D,2010s,0,,,
68533690,2018,US,US,1,0.7422,0.709,cross:fNIRS|speech communication,D,2010s,0,,,
6278779,1985,DE,EP,1,0.7422,0.6836,cross:implanted neural probe|attention monitoring,D,pre2010,0,,,
36766134,2005,CN,CN,1,0.7422,0.707,cross:retinal prosthesis|speech communication,D,pre2010,0,,2,0
68728815,2018,KR,KR,1,0.7422,0.7188,cross:fMRI|epilepsy,D,2010s,0,,,
87884382,2023,WO,WO,2,0.7422,0.0,cross:fMRI|epilepsy,D,2020+,0,,2,1
94896804,2025,CN,CN,1,0.7422,0.6914,cross:fMRI|epilepsy,D,2020+,0,,,
66690194,2020,US,US,2,0.7422,0.6992,cross:fNIRS|epilepsy,D,2020+,0,,0,1
91727630,2024,CN,CN,1,0.7422,0.0,cross:fNIRS|epilepsy,D,2020+,1,,0,1
48189789,2013,GB,EP,2,0.7422,0.0,cross:focused ultrasound|epilepsy,D,2010s,0,,0,0
89167171,2022,KR,KR,1,0.7422,0.6797,cross:fNIRS|epilepsy,D,2020+,0,,0,0
39512403,2007,WO,WO,5,0.7422,0.0,cross:focused ultrasound|epilepsy,D,pre2010,0,,,
31992788,2002,US,US,1,0.7422,0.0,cross:fNIRS|epilepsy,D,pre2010,0,,,
86755960,2021,KR,KR,1,0.7422,0.0,cross:fNIRS|epilepsy,D,2020+,0,,2,1
80846874,2021,WO,WO,3,0.7422,0.0,cross:fMRI|parkinson,D,2020+,0,,,
43430891,2009,US,US,2,0.7422,0.0,cross:optogenetic|depression,D,pre2010,0,,0,0
75165327,2020,US,US,7,0.7422,0.6797,cross:deep brain stimulation|parkinson,D,2020+,0,,2,0
25124809,1992,WO,WO,2,0.7422,0.6895,cross:deep brain stimulation|parkinson,D,pre2010,0,,,
72041033,2020,US,US,1,0.7422,0.6816,cross:focused ultrasound|epilepsy,D,2020+,0,,2,0
91877544,2024,CN,CN,1,0.7422,0.6934,cross:deep brain stimulation|parkinson,D,2020+,1,,0,1
96098109,2024,CN,CN,1,0.7422,0.6934,cross:deep brain stimulation|motor restoration,D,2020+,0,,0,0
76660720,2020,CN,CN,1,0.7422,0.6992,cross:focused ultrasound|attention monitoring,D,2020+,0,,0,0
91455954,2022,CN,CN,1,0.7422,0.0,cross:transcranial current|parkinson,D,2020+,0,,,
70081790,2019,CN,CN,1,0.7422,0.0,cross:fNIRS|depression,D,2010s,0,,,
45420355,2011,AU,OTHER,1,0.7422,0.6836,cross:retinal prosthesis|depression,D,2010s,0,,0,0
25367574,1997,US,US,3,0.7422,0.6816,cross:focused ultrasound|epilepsy,D,pre2010,0,,,
33551192,2003,WO,WO,3,0.7422,0.0,cross:transcranial current|chronic pain,D,pre2010,0,,,
23072979,2002,DE,EP,17,0.7422,0.0,cross:peripheral nerve stimulation|chronic pain,D,pre2010,0,,,
33104289,2001,MX,OTHER,1,0.7422,0.0,cross:transcranial current|chronic pain,D,pre2010,0,,,
38620282,2007,US,US,1,0.7422,0.0,cross:optogenetic|chronic pain,D,pre2010,0,,,
91587957,2023,WO,WO,2,0.7422,0.6973,cross:deep brain stimulation|attention monitoring,D,2020+,1,,,
88295517,2022,KR,KR,1,0.7422,0.6855,cross:peripheral nerve recording|chronic pain,D,2020+,1,,,
89125074,2022,KR,KR,1,0.7422,0.6777,cross:vagus nerve|chronic pain,D,2020+,0,,,
83320689,2021,KR,KR,2,0.7422,0.0,cross:peripheral nerve stimulation|chronic pain,D,2020+,0,,,
89522735,2023,CN,CN,1,0.7422,0.0,cross:fMRI|sleep staging,D,2020+,0,,,
84732423,2022,CN,CN,1,0.7422,0.0,cross:fNIRS|sleep staging,D,2020+,0,,,
62625684,2016,US,US,3,0.7422,0.0,cross:implanted neural probe|sleep staging,D,2010s,0,,,
34820954,2004,JP,JP,1,0.7422,0.0,cross:fNIRS|sleep staging,D,pre2010,0,,,
94230805,2024,CN,CN,1,0.7422,0.0,cross:fNIRS|sleep staging,D,2020+,0,,,
62148663,2016,JP,JP,1,0.7422,0.0,cross:vagus nerve|sleep staging,D,2010s,0,,,
80482301,2021,CN,CN,1,0.7422,0.6738,cross:fNIRS|sleep staging,D,2020+,0,,,
37027537,2005,US,US,5,0.7422,0.0,cross:focused ultrasound|sleep staging,D,pre2010,0,,,
65632307,2017,US,US,1,0.7422,0.0,cross:retinal prosthesis|sleep staging,D,2010s,0,,,
7843191,1997,DE,EP,2,0.7422,0.6973,cross:implanted neural probe|sleep staging,D,pre2010,0,,,
57707433,2015,KR,KR,1,0.7422,0.0,cross:deep brain stimulation|sleep staging,D,2010s,0,,,
83927725,2022,CN,CN,1,0.7422,0.0,cross:deep brain stimulation|sleep staging,D,2020+,0,,2,0
74197196,1999,UA,OTHER,1,0.7422,0.6816,cross:fMRI|anaesthesia depth,D,pre2010,0,,,
45370789,2011,AU,OTHER,6,0.7422,0.6914,cross:transcranial current|attention monitoring,D,2010s,0,,2,0
76209200,2019,KR,KR,2,0.7422,0.6875,cross:fNIRS|anaesthesia depth,D,2010s,0,,,
83301862,2021,CN,CN,1,0.7422,0.6875,cross:retinal prosthesis|anaesthesia depth,D,2020+,0,,2,0
51064461,2013,DE,EP,5,0.7422,0.0,cross:fMRI|attention monitoring,D,2010s,0,,,
54058566,2014,KR,KR,1,0.7422,0.6992,cross:fNIRS|anaesthesia depth,D,2010s,0,,2,0
12194558,1988,JP,JP,1,0.7422,0.0,cross:fNIRS|anaesthesia depth,D,pre2010,0,,0,0
48098501,2012,CN,CN,1,0.7422,0.0,cross:deep brain stimulation|sleep staging,D,2010s,0,,2,0
45353197,2010,US,US,1,0.7422,0.6855,cross:dry electrode headset|anaesthesia depth,D,2010s,0,,,
67478913,2019,WO,WO,1,0.7422,0.6855,cross:vagus nerve|anaesthesia depth,D,2010s,0,,,
71075142,2019,US,US,6,0.7422,0.6992,cross:dry electrode headset|prosthesis control,D,2010s,0,,2,0
57598834,2016,CN,CN,1,0.7422,0.6855,cross:deep brain stimulation|motor restoration,D,2010s,0,,2,0
58949687,2017,CN,CN,1,0.7422,0.6855,cross:in-ear EEG|neurorehabilitation,D,2010s,0,,2,0
72718511,2019,CN,CN,1,0.7422,0.0,cross:implanted neural probe|prosthesis control,D,2010s,0,,0,0
38712956,2006,US,US,17,0.7422,0.0,cross:vagus nerve|prosthesis control,D,pre2010,0,,0,0
53394770,2013,KR,KR,1,0.7422,0.6953,cross:dry electrode headset|prosthesis control,D,2010s,0,,,
63690268,2018,CN,CN,2,0.7422,0.0,cross:dry electrode headset|prosthesis control,D,2010s,0,,,
24748118,1997,WO,WO,2,0.7422,0.0,cross:spinal cord stimulation|neurorehabilitation,D,pre2010,0,,,
45418498,2011,EP,EP,1,0.7422,0.6875,cross:transcranial current|attention monitoring,D,2010s,0,,2,0
54295411,2015,CN,CN,1,0.7422,0.7031,cross:peripheral nerve recording|attention monitoring,D,2010s,0,,0,0
54699140,2014,WO,WO,2,0.7422,0.6934,cross:transcranial magnetic|attention monitoring,D,2010s,0,,2,0
19004793,2001,JP,JP,1,0.7422,0.6777,cross:fNIRS|attention monitoring,D,pre2010,0,,0,0
90930885,2022,KR,KR,2,0.7422,0.0,cross:vagus nerve|epilepsy,D,2020+,0,,2,0
27288687,1990,US,US,1,0.7422,0.666,cross:transcranial current|attention monitoring,D,pre2010,0,,0,0
76311534,2019,JP,JP,1,0.7422,0.0,cross:transcranial current|attention monitoring,D,2010s,0,,2,0
19064310,2001,JP,JP,1,0.7422,0.0,cross:fNIRS|attention monitoring,D,pre2010,0,,0,0
38715521,2007,CN,CN,1,0.7422,0.668,cross:spinal cord stimulation|attention monitoring,D,pre2010,0,,,
75590780,2021,CN,CN,2,0.7422,0.7012,cross:transcranial current|speech communication,D,2020+,1,,2,0
48630522,2011,CN,CN,1,0.7422,0.6895,cross:transcranial current|attention monitoring,D,2010s,0,,2,0
7865199,1999,DE,EP,1,0.7422,0.0,cross:fMRI|hearing restoration,D,pre2010,0,,,
36784734,2004,CN,CN,1,0.7422,0.6895,cross:fMRI|hearing restoration,D,pre2010,0,,,
58721470,2015,US,US,2,0.7422,0.0,cross:fMRI|hearing restoration,D,2010s,0,,,
69631511,2020,WO,WO,9,0.7422,0.6953,cross:vagus nerve|hearing restoration,D,2020+,0,,,
58947554,2017,CN,CN,1,0.7422,0.0,cross:fNIRS|hearing restoration,D,2010s,0,,,
51982483,2013,TW,OTHER,5,0.7422,0.0,cross:cochlear implant|speech communication,D,2010s,0,,,
58404034,2016,KR,KR,4,0.7422,0.0,cross:transcranial magnetic|hearing restoration,D,2010s,0,,,
48748279,2012,ES,OTHER,2,0.7422,0.0,cross:retinal prosthesis|hearing restoration,D,2010s,0,,2,0
75162354,2020,US,US,1,0.7422,0.0,cross:in-ear EEG|depression,D,2020+,0,,,
90574672,2022,US,US,1,0.7422,0.7148,cross:cochlear implant|speech communication,D,2020+,0,,,
17261547,1998,JP,JP,1,0.7422,0.0,cross:focused ultrasound|hearing restoration,D,pre2010,0,,,
78826223,2021,US,US,1,0.7422,0.6973,cross:focused ultrasound|hearing restoration,D,2020+,0,,,
38038604,2007,EP,EP,4,0.7422,0.6816,cross:fNIRS|hearing restoration,D,pre2010,0,,,
46671447,2011,DE,EP,1,0.7422,0.0,cross:dry electrode headset|hearing restoration,D,2010s,0,,,
51229116,2009,US,US,1,0.7422,0.0,cross:fNIRS|hearing restoration,D,pre2010,0,,,
66752087,2019,AU,OTHER,7,0.7422,0.6777,cross:cochlear implant|epilepsy,D,2010s,0,,2,0
81668493,2021,JP,JP,2,0.7422,0.6816,cross:fNIRS|hearing restoration,D,2020+,0,,,
90255440,2023,CN,CN,1,0.7422,0.0,cross:fNIRS|hearing restoration,D,2020+,0,,0,0
35657936,2005,EP,EP,4,0.7422,0.0,cross:transcranial current|hearing restoration,D,pre2010,0,,,
48136013,2012,US,US,2,0.7422,0.0,cross:dry electrode headset|hearing restoration,D,2010s,0,,,
71400411,2018,KR,KR,1,0.7422,0.0,cross:fNIRS|hearing restoration,D,2010s,0,,,
17551693,1996,JP,JP,1,0.7422,0.0,cross:transcranial current|hearing restoration,D,pre2010,0,,,
40363426,2008,US,US,2,0.7422,0.0,cross:implanted neural probe|motor restoration,D,pre2010,0,,,
68109996,2018,CN,CN,1,0.7422,0.6895,cross:fNIRS|parkinson,D,2010s,0,,,
83522394,2022,CN,CN,2,0.7422,0.6777,cross:fNIRS|prosthesis control,D,2020+,0,,2,0
88648603,2023,US,US,1,0.7422,0.7168,cross:retinal prosthesis|sleep staging,D,2020+,0,,,
67988679,2017,US,US,1,0.7422,0.6875,cross:retinal prosthesis|motor restoration,D,2010s,0,,,
71997206,2020,CN,CN,1,0.7422,0.0,cross:implanted neural probe|motor restoration,D,2020+,0,,,
68285368,2019,CN,CN,1,0.7422,0.6895,cross:fNIRS|speech communication,D,2010s,0,,2,0
78167595,2021,CN,CN,1,0.7422,0.7168,cross:cochlear implant|epilepsy,D,2020+,0,,2,0
95421891,2024,CN,CN,1,0.7422,0.6992,cross:fNIRS|epilepsy,D,2020+,1,,2,1
17522093,1996,JP,JP,1,0.7422,0.6855,cross:optogenetic|epilepsy,D,pre2010,0,,2,0
66245748,2017,US,US,1,0.7422,0.7051,cross:optogenetic|epilepsy,D,2010s,0,,2,0
86229227,2021,US,US,1,0.7422,0.7051,cross:dry electrode headset|speech communication,D,2020+,1,,2,1
58351810,2016,CN,CN,1,0.7422,0.6875,cross:retinal prosthesis|speech communication,D,2010s,0,,,
91207442,2022,CN,CN,1,0.7422,0.6875,cross:transcranial current|attention monitoring,D,2020+,0,,2,1
21758053,1970,US,US,1,0.7422,0.7012,cross:peripheral nerve recording|hearing restoration,D,pre2010,0,,,
25768199,1974,DE,EP,1,0.7422,0.7051,cross:optogenetic|epilepsy,D,pre2010,0,,,
12297226,1978,JP,JP,7,0.7422,0.6953,cross:fNIRS|epilepsy,D,pre2010,0,,2,0
57609241,2016,WO,WO,3,0.7422,0.0,cross:fNIRS|epilepsy,D,2010s,0,,0,0
60386414,2016,KR,KR,1,0.7422,0.6992,cross:fNIRS|epilepsy,D,2010s,0,,2,0
86324727,2022,US,US,1,0.7422,0.0,cross:fNIRS|epilepsy,D,2020+,0,,0,0
90794899,2022,CN,CN,1,0.7422,0.6797,cross:fNIRS|epilepsy,D,2020+,0,,,
65000949,2018,US,US,5,0.7422,0.6855,cross:fNIRS|hearing restoration,D,2010s,0,,2,0
58488402,2016,JP,JP,8,0.7422,0.0,cross:fNIRS|parkinson,D,2010s,0,,,
89674127,2023,CN,CN,1,0.7422,0.0,cross:fNIRS|parkinson,D,2020+,0,,,
94976203,2024,US,US,1,0.7422,0.0,cross:fNIRS|parkinson,D,2020+,0,,,
92805528,2024,TW,OTHER,2,0.7422,0.0,cross:fNIRS|attention monitoring,D,2020+,0,,,
46388455,2010,JP,JP,1,0.7422,0.0,cross:deep brain stimulation|parkinson,D,2010s,0,,2,0
84323611,2021,WO,WO,1,0.7422,0.6875,cross:retinal prosthesis|parkinson,D,2020+,0,,2,0
95295369,2025,CN,CN,1,0.7422,0.7109,cross:focused ultrasound|prosthesis control,D,2020+,0,,2,1
75397098,2021,AU,OTHER,1,0.7422,0.6973,cross:optogenetic|epilepsy,D,2020+,1,,,
43780001,2010,US,US,1,0.7422,0.0,cross:retinal prosthesis|parkinson,D,2010s,0,,,
92002220,2024,CN,CN,1,0.7422,0.6797,cross:focused ultrasound|parkinson,D,2020+,1,,,
7776421,1995,DE,EP,2,0.7422,0.0,cross:fNIRS|attention monitoring,D,pre2010,0,,,
93773083,2024,CN,CN,1,0.7422,0.0,cross:fNIRS|attention monitoring,D,2020+,0,,2,0
80752808,2021,CN,CN,1,0.7422,0.0,cross:optogenetic|epilepsy,D,2020+,0,,2,0
